venue_id,name,slug,address,city,city_slug,country,latitude,longitude,rating_score,rating_volume,price_range,online,delivers,delivery_price,estimate_minutes,estimate_range,short_description,tags,scraped_at
64c7525d3e921d16d07a2c7b,Zoo Max,zoo-max,Samad Bey Mehmandarov street 75a,Baku,baku,AZE,40.42719065,49.95823539,9.8,42,2,True,True,0.0,70,65-75,Hər heyvan özəldir 🐶🐱❤️,"pet food,pişik yeməyi,pet supply",2026-02-10T20:08:33.620654
63ea1e9181c93c3d870e13ee,Bondad Pastry & Bakery & Coffee İnşaatçılar,bondad-kafeteriya-naatlar,9RF9+RMJ Баку,Baku,baku,AZE,40.3746624,49.81900179,9.0,27,1,True,True,0.0,45,40-50,Axtardığınız dadlar!,"tort,un məmulatları,salat",2026-02-10T20:08:34.373144
681b308300de04ca512dc1db,Freeze Baku,freeze-baku,9XV4+7P2 Baku,Baku,baku,AZE,40.3931375,49.9567656,8.0,59,2,True,True,0.0,75,70-80,"Çips yox, bu dəfə meyvə xırtıldayır!","meyvə,grocery,groceries",2026-02-10T20:08:35.085145
66f3d952e161a2fc533a83da,The Gastro,the-gastro,"Nərimanov rayonu, Qarabağ küçəsi 22",Baku,baku,AZE,40.38778515,49.85564683,9.4,37,2,True,True,0.0,35,30-40,Əvəzolunmaz dadlar,azərbəycan,2026-02-10T20:08:35.813201
6396e20295f56e4ab7541e51,Vape Tobacco,upends-vape,"Baku city. Nasimi district, Mardanov brothers street. 8",Baku,baku,AZE,40.37206031,49.84083773,8.8,56,1,True,True,0.0,30,25-35,Vape Tobacco,Electronics,2026-02-10T20:08:36.652563
66e2a7536949a07743e91cea,Okean Balıq,okean-baliq,Mərkəzi Bulvar küçəsi BE,Baku,baku,AZE,40.38335378,49.89052697,8.4,26,3,True,True,0.0,50,45-55,Təzə balıq mağazası,"balıq,dəniz məhsulları",2026-02-10T20:08:37.375969
67ffa3c88eb064d528dad381,Samsung Brandshop Official,samsung-off,Atatürk pr.65B (Ayna Sultanova parkı yaxınlığında),Baku,baku,AZE,40.41541433,49.84576865,10.0,13,2,True,True,0.0,60,55-65,Samsung Brand Shop📱,"headphones,Electronics,gifts",2026-02-10T20:08:38.097935
60a23f4929585423adcada98,Love Lokum,love-lokum,"Nizami Street 91E, Nasimi District",Baku,baku,AZE,40.37310167,49.84079023,9.2,108,2,True,True,0.0,30,25-35,Xoşbəxtliyinizi dadın,"şirniyyatlar,un məmulatları,türk",2026-02-10T20:08:38.828189
6909f62ce95b63d13eab8a96,Ploom 28 Mall,ploom-bravo-28-mall,28 Mall,Baku,baku,AZE,40.379328145494384,49.84688423969348,,,2,True,True,0.0,35,30-40,YENİ QIZDIRILAN TÜTÜN TƏCRÜBƏSİ,azərbəycan,2026-02-10T20:08:39.630826
68f0b70dc0276f3c70411669,Qarışıq Mallar,qarishiq-mallar,"Nasimi district, Javadkhan 10",Baku,baku,AZE,40.40704113,49.81383407,9.0,21,2,True,True,0.0,60,55-65,🔋🪅,"toys ,cleaning products",2026-02-10T20:08:40.322323
6336dddc559b828b5c08d8f3,San Sebastian Premium Baku,san-sebastian-premium-baku,CRGX+PHM,Baku,baku,AZE,40.42692638,49.84890195,9.6,40,1,True,True,0.0,55,50-60,Yüksək keyfiyyətli San Sebastian cheesecake,"desert,cottage cheese",2026-02-10T20:08:41.118638
62b0c6070391ca86e060a409,🥳Party World,party-worldd,Bu virtual məkandır ,Baku,baku,AZE,40.40089886,49.87215356,9.8,68,1,True,True,0.0,45,40-50,Sizin və uşaqlarınız üçün,"şar,gifts,şənlik",2026-02-10T20:08:41.797649
636f600ab70402e5291dd303,GREEN,green,Mireli Qashqay 24,Baku,baku,AZE,40.38457428,49.84669226,9.6,283,2,True,True,0.0,45,40-50,"🥬🍓🥑Online bazaar... Fresh. Quick. Practical🍉🥕🥦
Bütün sifarişlərdə ÇATDIRILMA HAQQI 0 AZN! 🔥","food supplies,meyvə,tərəvəz",2026-02-10T20:08:42.576334
64a5206c3d0b23fdaa1129bd,Zeka Stationery,zeka-stationery,"Nərimanov ray., Fətəlixan Xoyski küç. 23/37",Baku,baku,AZE,40.40120212,49.85284555,9.4,38,2,True,True,0.0,50,45-55,✏️📒✂️,"Kitablar,toys ",2026-02-10T20:08:43.360502
68cd45a5a188d83c88e46fab,Toat Chocolate,toat-chocolate,"Bakı şəh., Xətai ray., Ağ Şəhər, ev PD-052 ",Baku,baku,AZE,40.38242394685824,49.895076250867476,9.8,23,2,True,True,0.0,50,45-55,100% təbii və qatqısız əsl şokolad🍫🌱✅,"desert,orqanik,şirniyyatlar",2026-02-10T20:08:44.102653
68e2d108badacc3e4787c748,Zoo Petlife.az,zoo-petlifeaz,"Binəqədi rayonu, 9-cu mkr, Mir Cəlal küçəsi 11 (CR73+PW8)",Baku,baku,AZE,40.414390240765954,49.80484786033139,,,2,True,True,0.0,55,50-60,🐾🦴🐶🐱,"pet food,pet supply,pişik yeməyi",2026-02-10T20:08:44.846454
660405ac66a1b24d37dad169,iSpeć Elektronika,ispec,"Narimanov district, Aga Neymatulla street.",Baku,baku,AZE,40.40297527,49.8718215,8.0,38,2,True,True,0.0,45,40-50,📲,"Electronics,accessories",2026-02-10T20:08:45.686532
68be8821fb34b82953d3b7fe,BiTik,bitik,CR2C+P7F Баку,Baku,baku,AZE,40.4018125,49.8206719,8.4,43,2,True,True,0.0,50,45-55,Tapılmayan Ekran Bataryaların Sifarişi📱,"Electronics,headphones",2026-02-10T20:08:46.459332
616fb507f147f90c11987a47,Balli Bisi Cake Boutique,balli-bisi,"Abdurrahim Bey Hagverdiyev street, Baku",Baku,baku,AZE,40.38035089,49.81740026,9.0,53,2,True,True,0.0,45,40-50,Balli Bisi Cake Boutique,"tort,kapkeyk,şirniyyatlar",2026-02-10T20:08:47.220002
647ddc27c835ab81692fa05e,My Sweet House,my-sweet-house,Mehdi Abbasov street ,Baku,baku,AZE,40.41562389,49.92756748,9.2,27,2,True,True,0.0,60,55-65,My Sweet House,"türk,tort",2026-02-10T20:08:47.929531
654d132dcbd2007f1896e707,Oyuncaq Adası,frog,"Narimanov district, Izzəddin Həsənoglu 9",Baku,baku,AZE,40.39997237,49.86554245,9.4,74,2,True,True,0.0,45,40-50,Xoşbəxtlik bəxş edirik 🧸,"gifts,toys ,uşaqlar",2026-02-10T20:08:48.710877
691c21b11a1c47dfc1f86553,Alba Cakes Nərimanov,alba-cakess,Agha Neymatulla 68E,Baku,baku,AZE,40.407337151654815,49.86824226346434,,,2,True,True,0.0,45,40-50,"Biz inanırıq ki, hərkəs açdığı süfrə ilə qürur duymağa layiqdir!","tort,paxlava",2026-02-10T20:08:49.521254
67ed02f715f87e1e783da20b,Gusto Speciale,gusto-speciale,"Nərimanov, 174b Ağa Neymətulla",Baku,baku,AZE,40.40541543,49.87004632,9.2,30,2,True,True,0.0,45,40-50,Azərbaycanda ilk göz önündə kolbasa istehsalı,deli,2026-02-10T20:08:50.286959
61895413276ca91a73dde9e8,Beyoğlu Baklava,beyolu-baklava,Baku city Nerimanov district Tabriz street 170G,Baku,baku,AZE,40.40128507,49.86864922,8.0,14,2,True,True,0.0,45,40-50,Tatlı bir dilim,"paxlava,un məmulatları,çay",2026-02-10T20:08:51.007664
65840fb7fee69173631b2217,Lion Meyvə & Tərəvəz,lion-fruits,"Yasamal district, Abdurrahim Bey Hagverdiyev street",Baku,baku,AZE,40.38020142,49.81153191,8.6,36,3,True,True,0.0,45,40-50,Brend mеyvələrin tək məkanı 💯 mеyvə,"milk,tərəvəz,meyvə",2026-02-10T20:08:51.757244
64886487b37d2bcad2d9db45,VEF Plus,vef-plus,"Nəsimi r-nu, Fizuli küç, 47-55",Baku,baku,AZE,40.37975432,49.84707878,9.0,20,2,True,True,0.0,30,25-35,Keyfiyyət və ucuzluq bir arada,"Computer,accessories,headphones",2026-02-10T20:08:52.628594
66a7701b8a27608865da69da,ESSHOPBAKU,esshopbaku,9RGX+QCV Баку,Baku,baku,AZE,40.3769875,49.8485469,8.4,35,2,True,True,0.0,25,20-30,ESSHOPBAKU📱🌐,accessories,2026-02-10T20:08:53.429256
66d95b1d6b8129ec4be9c2cb,Hazel Nərimanov,hazel-nrimanov, Zaur Nurdirəliyev küçəsi,Baku,baku,AZE,40.41251046,49.85364714,9.2,86,2,True,True,0.0,55,50-60,"Quru meyvələr, çərəzlər, şokolad və qəhvə","çay,şirniyyatlar",2026-02-10T20:08:54.246991
6943ef89b2fb5f80e4e271ef,Freshmums_Gourmet,freshmums-baku,Karabag Street 2,Baku,baku,AZE,40.38530124,49.85282977,8.2,88,2,True,True,0.0,35,30-40,Dünya dadları bir məkanda,"tərəvəz,vegetarian,meyvə",2026-02-10T20:08:55.100730
68e3c5a3703c1d2f09af7320,Universal Pharma,universal-pharma,9R9C+M9X Баку,Baku,baku,AZE,40.3692375,49.8209844,8.6,12,2,True,True,0.0,35,30-40,Universal Pharma💊,"pharmacy,Health,sağlam",2026-02-10T20:08:56.051930
67f3853426573a971382dd77,LTE Telekom,lte-telekom,Nizami küç. 93D.,Baku,baku,AZE,40.37337418,49.84164276,9.2,11,1,True,True,0.0,20,15-25,LTE Telekom,Electronics,2026-02-10T20:08:56.961513
62f501943e5c93ad9b4436c2,GEEK BAR VapeBox ®️🔹,nasty-vape,akhundov lib,Baku,baku,AZE,40.37433971,49.84766573,9.2,10,2,True,True,0.0,25,20-30,"Təkrar doldurulan və əvəzedici patronlarla uyğun gələn, yeni nəsil birdəfəlik istifadə olunan cihaz.",Electronics,2026-02-10T20:08:57.696569
6645af76859a94decb18b941,Baytarlıq Aptek,baytarliq-aptek,"Khatai, Rahib Mammadov str 10",Baku,baku,AZE,40.37358796,49.94547535,,,2,True,True,0.0,60,55-65,Balaca dostlarımızı düşünərək 🐾,"pet food,pet supply,pharmacy",2026-02-10T20:08:58.406040
67fd0a760359cf10280b2342,1001 Kids & Home,1001-kids-home,Nizami küç. 182A,Baku,baku,AZE,40.37769572,49.85637569,8.0,12,2,True,True,0.0,30,25-35,Uşaq və Ev Üçün Məhsullar,"toys ,dolls",2026-02-10T20:08:59.195963
69411012697a021492b33e20,Wuffy Pet Store & Grooming,wuffy-pet-store-grooming,Vladislav Plotnikov 19,Baku,baku,AZE,40.38523062,49.84624807,,,2,True,True,0.0,35,30-40,"Wuffy-yə xoş gəlmisiniz! burada quyruqlar yellənir, pəncələr oynayır və SEVGİ idarə edir! 🧡","pet food,pet supply,pişik yeməyi",2026-02-10T20:09:00.247341
67c828e56efabd891ab4e954,Heaven Flowers,heaven-flowers,39 Zahid Xəlilov Küçəsi,Baku,baku,AZE,40.37881627,49.81145993,8.6,10,2,True,True,0.0,45,40-50,Sevginizi çiçəklərlə ifadə edin! 🌸💐,çiçəklər,2026-02-10T20:09:00.999364
69709106b05d6e46d6c3444e,İvanovka,ivanovka-a-hr,White City,Baku,baku,AZE,40.38456819,49.88299718,,,1,True,True,0.0,40,35-45,Ivanovka Təbii Məhsullar,"milk,azərbəycan",2026-02-10T20:09:01.726892
6967a14645ba133c85ed39d4,Winner.az,winneraz,"Yasamal distr., Mustafa Subhi street. 221",Baku,baku,AZE,40.38189321,49.82500316,,,2,True,True,0.0,30,25-35,🏋🏽🔥💪🏼🎧,Sport Equipment,2026-02-10T20:09:02.501117
68c92cfedc107071f96e46f7,Lacto.az,lactoaz,"Nizami rayonu (CW9M+6PM, Alif Hajiyev St, Baku)",Baku,baku,AZE,40.41804097,49.93416908,,,2,True,True,0.0,60,55-65,Lacto.az🥛,milk,2026-02-10T20:09:03.258095
67235ebbd2ae63267e91c347,VN BOOK HOUSE,vn-book-house,"KHATAI DISTRICT, KHOJALI PR., 29",Baku,baku,AZE,40.38296847,49.86877393,9.4,144,2,True,True,0.0,35,30-40,"Yüzlərlə müxtəlif, kreativ və ən gözəl hədiyyələr və bütün özəl günləriniz üçün hər şey VNBookHouse’da!","games,boardgames ,toys ",2026-02-10T20:09:04.233284
66e043a1acb80d7714772148,Panda Baby Uşaq Dükanı Gənclik,panda-baby-uaq-dkan,"Nasimi district, Nasibbey Yusifbeyli 88",Baku,baku,AZE,40.39854656,49.84253201,9.6,56,3,True,True,0.0,40,35-45,PandaBaby Gələcək Üçün !👶🏻,"toys ,uşaqlar,boardgames ",2026-02-10T20:09:05.031356
6095474410b342c540100ac3,Ekzo Butik,ekzo-butik,Chernyaevski str,Baku,baku,AZE,40.3936375,49.87500984,9.6,13,2,True,True,0.0,50,45-55,Dünya Dadlarını Kəşf Edin,"meyvə,orqanik,sağlam",2026-02-10T20:09:06.071108
65a78dbe3f562f3fe595683a,Çörəkçi №5,chorakchi-5,"Yasamal district, Mirali Seyidov ev 43",Baku,baku,AZE,40.38053432,49.81751293,7.8,10,1,True,True,0.0,40,35-45,Təbii çörək & un məmulatlarə və orqanik məhsulların tək ünvanı 🥨🌱,"sendviç,şirniyyatlar,Beynəlxalq",2026-02-10T20:09:06.785298
64df92443964a76cbf536a07,Badam Patisserie Badamdar,badam-patisserie-badamdar,Badandar,Baku,baku,AZE,40.35469927,49.81638282,9.2,29,2,True,True,0.0,60,55-65,🍰🥐🥧,"un məmulatları,tort,şirniyyatlar",2026-02-10T20:09:07.586553
64107c70fa6cf891f8861918,GreenAz,greenazz,Mahammad Hadi 215,Baku,baku,AZE,40.38221482,49.95417418,9.0,31,2,True,True,0.0,60,55-65,Bizimlə ailənizi və dostlarınızı hər zaman xoş sürpriz ilə sevindirə bilərsiniz.,"çiçəklər,toys ",2026-02-10T20:09:08.396490
6909f3658384228f97ab8f5c,Veloura Patisserie,veloura-patisserie,"27, Ahmed Rajabli 1 st.",Baku,baku,AZE,40.41106770439902,49.861133030817996,,,1,True,True,0.0,40,35-45,Veloure Patisserie,"səhər yeməyi,desert",2026-02-10T20:09:09.183305
6747229e6d3bc528360c5670,Safa Cake Bakery Xırdalan,safa-cake-bakery-xirdalan,AFF Park Khirdalan,Baku,baku,AZE,40.45944977,49.7241227,9.0,10,1,True,True,0.0,65,60-70,Qiymətindən daha zəngin tərkib,"un məmulatları,tort,pankeyk",2026-02-10T20:09:09.932689
632c63a552bdc9803439d6ee,Adem Patisserie,adem-patisserie,Faiq Yusifov 22a,Baku,baku,AZE,40.40522046,49.87385296,8.8,114,2,True,True,0.0,45,40-50,Premium orqanik desertlər,"desert,piroq,şirniyyatlar",2026-02-10T20:09:10.730972
65f2ef62397b4ebf8bbd731c,Sweet Lab 20 Yanvar,sweet-lab-20-january,"Nasimi district, Tbilisi Avenue, house 3007",Baku,baku,AZE,40.40161035,49.81056644,9.6,24,1,True,True,0.0,55,50-60,Sweet Lab - Dadlı arzuların gerçəkləşdiyi məkan 🍰,"tort,şirniyyatlar",2026-02-10T20:09:11.485960
682c6b27e3a59e55e2557e63,Sweet Home,sweet-home,"Sabail distr., Khagani str. 1, Khagani shopping center 2nd floor",Baku,baku,AZE,40.37215093,49.83953171,9.8,170,2,True,True,0.0,35,30-40,14Fevral və 8Mart hədiyyələri❤️🎁,"şirniyyatlar,konfet",2026-02-10T20:09:12.204554
608953be5f32d2d48af05a17,Roses Bouquet and Flowers Shop,flowers1,Samed Vurgun Street 85 c,Baku,baku,AZE,40.38849428,49.83636887,8.4,125,1,True,True,0.0,50,45-55,"Güllər, hədiyələr və buketlər 💐 🌷 🌹","buket,çiçəklər,gifts",2026-02-10T20:09:12.979510
66cf07d82d115a19646cf7b0,BeFit,befit,"Sabail district, Ahad Yagubov street. 15",Baku,baku,AZE,40.37734452,49.85496603,9.0,17,2,True,True,0.0,30,25-35,"BE FIT - BE HEALTHY, BE STRONG!","zülal,Health",2026-02-10T20:09:13.761368
61a4c639d1b9c8a1b3778610,7 Gül,7gul,"Baku city, Sabail district, Pushkin str. house 10",Baku,baku,AZE,40.37594631,49.85392864,9.6,26,2,True,True,0.0,30,25-35,Güllər möcüzələr yaradır,"çiçəklər,buket,gifts",2026-02-10T20:09:14.569516
66793b4fb3189691c6a78c75,La Luna Bakery,la-lunab,"Nasimi district, Neftchilar ave.",Baku,baku,AZE,40.37436938,49.8609326,9.6,12,2,True,True,0.0,35,30-40,Kofenin rahatlıqla qovuşduğu yer 🌙,"kofe,desert,tort",2026-02-10T20:09:15.295818
61f8ee68a677f717fc083533,Toymall,toymall,"Narimanov district, Ahmad Rajabli",Baku,baku,AZE,40.40453595,49.8669269,9.6,48,2,True,True,0.0,45,40-50,Oyuncaqlarla dolu,toys ,2026-02-10T20:09:16.071397
67a23ee01b8371c6543e23c4,Medina Charms,medinacharms,"Mohsun Senani street, 147",Baku,baku,AZE,40.39852066508794,49.83631003642168,9.4,52,2,True,True,0.0,45,40-50,₊˚⊹♡,"gifts,bracelet",2026-02-10T20:09:16.911443
67f8e4125f59b14640c4a2a5,Cigar Gallery,cigargallery,"İçərişəhər, Firdovsi 96",Baku,baku,AZE,40.36789247,49.83522963,9.4,27,2,True,True,0.0,30,25-35,Art of the Smoking,,2026-02-10T20:09:17.659190
68e6230f03a94f380b4211c2,Təmiz Ev Əhmədli,temizev-ahmadli,Mazakhir Rustamov 12 ,Baku,baku,AZE,40.39102902819843,49.96170065870078,,,2,True,True,0.0,65,60-70,🟢🏡,"cleaning products,hair products",2026-02-10T20:09:18.324293
692d812b32fe030e6614f524,Dərmançı Aptek Narimanov,dermanchi-aptek-narimanov,CV4C+MRH Баку,Baku,baku,AZE,40.4066875,49.8721094,9.8,25,2,True,True,0.0,50,45-55,🏥Zeytun Pharmaceuticals💊,pharmacy,2026-02-10T20:09:19.131516
6790f5b40b6fc442c78761aa,Şəkərbura Cake Bakery,sekerbura-cake-bakery,"Nizami district, Kamil Balakishiyev, house 46M",Baku,baku,AZE,40.41033183,49.93973892,8.6,79,2,True,True,0.0,65,60-70,Şəkərbura Cake Bakery🍰,"tort,un məmulatları,paxlava",2026-02-10T20:09:19.949684
68ecfaa87bcad71ecc138795,Hanimeli,hanimeli,"Narimanov district, Aliyar Aliyev 39",Baku,baku,AZE,40.4062878471492,49.87581878932906,,,2,True,True,0.0,50,45-55,Hanimeli,"homemade,vareniklər,toyuq",2026-02-10T20:09:20.714794
69205ef551c25da07607cf7e,China Market,china-market,Khagani Street,Baku,baku,AZE,40.37661965,49.85346108,9.6,27,2,True,True,0.0,35,30-40,Ən sevimli Çin ləzzətləri burda 🇨🇳❤️,"çin,çin,asiya",2026-02-10T20:09:21.646207
66ace1677decf7957603dca3,Telemobile,telemobile,"Khatai district, Mehemmed Hadi str. 41",Baku,baku,AZE,40.38451551,49.95428008,8.0,39,2,True,True,0.0,95,90-100,Telemobile📱🌐,"Electronics,headphones",2026-02-10T20:09:22.470183
6891c151f4b989d53279e1ca,Paradise Flowers,paradise-flowers2,Fizuli Alieva 2a,Baku,baku,AZE,40.3821875,49.8922969,9.8,42,2,True,True,0.0,50,45-55,Sözünü güllərlə söylə 💐,"çiçəklər,gifts",2026-02-10T20:09:23.317880
66508a44730c289c52d4c0b6,İzkulinariya,izkulinariya,Nazim Hikmat str. 26/76,Baku,baku,AZE,40.37948608,49.8057518,9.2,20,1,True,True,0.0,55,50-60,İz qoyan ləzzət,"un məmulatları,pizza,sendviç",2026-02-10T20:09:24.014325
68907d718d7aa24d96802682,Punkap Sahil,punkap-sahil,Nizami St.,Baku,baku,AZE,40.37513458,49.8468312,10.0,21,2,True,True,0.0,25,20-30,"Yarat, Geyin, Təkrarla","toys ,gifts,yapon",2026-02-10T20:09:24.887127
67c81db53e96dde6e63d6d04,Happy Flowers,happy-flower,"Ceyhun Həcıbəyli küçəsi, 43 a",Baku,baku,AZE,40.38799554,49.84719123,8.8,55,2,True,True,0.0,40,35-45,Happy Flowers🌹,buket,2026-02-10T20:09:25.737541
670f7ba4fd0365e7a233c359,Torta Dolce,torta-dolce,"Narimanov district, Karabakh street, 69",Baku,baku,AZE,40.3894813,49.85752552,9.0,17,2,True,True,0.0,40,35-45,Şirniyyatda yeni bir dövr.,"tort,sendviç",2026-02-10T20:09:26.460045
650a98fd25fe6f55c2513b3c,İBio.az Gluten Free Store,ibio-store,"Xətai rayonu, 1-ci Fəvvarələr küç. 13, m. 68",Baku,baku,AZE,40.38605109,49.88572521,9.0,23,2,True,True,0.0,55,50-60,iBio - glütensiz məhsulların ən geniş çeşidli məkanı.,"Health,sağlam,səhər yeməyi",2026-02-10T20:09:27.205132
6752e1adc053c522d2b248ec,Natur.az,naturaz,Dilare Eliyeva street 243,Baku,baku,AZE,40.38000912,49.8544782,10.0,10,2,True,True,0.0,30,25-35,✮˚⋆🌿˙⋆ ˚🌼｡˚✮,"çay,kofe,düyü",2026-02-10T20:09:28.157264
652d2ca34c610f659b173b8f,Zoo Planet,zoo-planet,"Narimanov district, Alovsat Abdulrahimov 132",Baku,baku,AZE,40.40533464,49.85520069,9.4,33,1,True,True,0.0,55,50-60,🐾,"pişik yeməyi,pet supply,pet food",2026-02-10T20:09:28.873135
62d80e9987346e1897367066,Midye.az,midyeaz,Vagif avenue 3,Baku,baku,AZE,40.38582817,49.81118366,8.8,34,2,True,True,0.0,45,40-50,Ağız dadını bilənlərin sevimlisi,"dəniz məhsulları,balıq",2026-02-10T20:09:29.608542
61b9add0eb31b3c865ea41c2,FEELLIFE VAPE,feellifevape,Baku N.Narimanov district Tabriz street 87,Baku,baku,AZE,40.40107632,49.86788644,8.8,29,2,True,True,0.0,40,35-45,Böyük və bol çeşidi olan FEELLIFE VAPE mağazası.,Electronics,2026-02-10T20:09:30.331006
636638aa8d036273384593d4,Mooncake Nizami,mooncake-nizami,"31 Muhammad Nakhchivani, Baku, Azerbaijan",Baku,baku,AZE,40.38350998,49.82729843,9.0,152,2,True,True,0.0,35,30-40,"Mooncakebaku olaraq özəl günlər üçün bəzəkli şəkər xəmirli tortlar, günlük vitrin tortları və müxtəlif şirniyyatlar hazırlayırıq. Vitrinimizdə Azərbaycan, Türkiye və Avropa şirniyyatları olur.","desert,tort,şirniyyatlar",2026-02-10T20:09:31.323000
682b12f6c3a25a8d2e1ecb8c,D3 Aptek,d3-aptek,"⁠Xetai r., Gəncə prospekti 285",Baku,baku,AZE,40.36042023,49.96091461,8.0,67,1,True,True,0.0,75,70-80,Evinizin şəfaçısı 💊,"pharmacy,baby,uşaqlar",2026-02-10T20:09:32.036283
68d3b9613299edf7026abea5,Flower.az,floweraz,"Yasamal rayonu, Mikayıl Müşviq küçəsi 14",Baku,baku,AZE,40.3656875,49.8208906,9.6,34,2,True,True,0.0,35,30-40,Flower.az – Onlayn gül sifarişi 🌸,"çiçəklər,gifts",2026-02-10T20:09:32.845091
64257b83dcaf76596feee8b4,Fresh Bazar,fresh-bazar,"Narimanov district, Khatai street, 5, apt. 32",Baku,baku,AZE,40.3846989,49.85338886,9.4,55,1,True,True,0.0,40,35-45,Online bаzаr 🍎 🍌 🌰 🥬,"tərəvəz,qəlyanaltılar,çay",2026-02-10T20:09:33.683950
6949181cd3b8377f87309963,Lami.land,lamiland,9RWR+CFP Baku,Baku,baku,AZE,40.3960875,49.8412031,9.0,60,2,True,True,0.0,50,45-55,Mix Alman Məhsulları,"şirniyyatlar,konfet,gifts",2026-02-10T20:09:34.436380
694e49469f07e11fbb450010,Zoomart,zoomartt,28 may st. 14,Baku,baku,AZE,40.37566855504869,49.84612939527162,,,2,True,True,0.0,25,20-30,Zoo məhsulların ən geniş seçimi,"pet food,pet supply,pişik yeməyi",2026-02-10T20:09:35.247223
68ff2ec83df77437160849ed,QOST,qost-agh-sheher,9VR5+QCJ Баку,Baku,baku,AZE,40.3919625,49.8585156,9.4,64,2,True,True,0.0,35,30-40,Təzə və keyfiyyətli məhsullar GOST standartlarına uyğun,"milk,balıq",2026-02-10T20:09:36.036430
6932b6b1031d2ecc58deb0c3,Cicekler by Tertemiz Boutique (Elmlər),cicekler-by-tertemiz-boutique,"Yasamal area, Zahid Xelilov street",Baku,baku,AZE,40.3769125,49.8117031,9.8,11,2,True,True,0.0,45,40-50,🧹🧼✨🏠,cleaning products,2026-02-10T20:09:36.786928
68e4d5cf8ee9ac4ed83d2fe4,Ayyammycake,ayyammycake,"Baku city, Mirjalal 51",Baku,baku,AZE,40.41746042289046,49.8079945155751,9.6,21,2,True,True,0.0,55,50-60,"Biz sizi, Siz də sağlam Həyatı seçin.","tort,desert",2026-02-10T20:09:37.557937
6385b45e922653720cd5ef80,Happy Store Qış Parkı,happy-store1,"Yasamal district, Islam Safarli street. 37A",Baku,baku,AZE,40.37376133,49.83455889,10.0,187,2,True,True,0.0,25,20-30,"""Happy Store""","Kitablar,Electronics,cosmetics",2026-02-10T20:09:38.287177
666c2e92ddd55eb0c55b2a6e,Ağ Çiçəyim Gold,gulbazaar,Jafar Jabbarli street,Baku,baku,AZE,40.37852763,49.83107357,9.0,37,2,True,True,0.0,40,35-45,İşimiz güldür!,çiçəklər,2026-02-10T20:09:39.090714
6357940bd8a87b3d01f35429,İydə Parfümeriya,iyda-perfumery,Cafar Xandan str. 72,Baku,baku,AZE,40.41736874,49.83250077,9.4,30,2,True,True,0.0,45,40-50,Ətirlər və Parfümeriya,"parfum,gifts",2026-02-10T20:09:39.810234
6969613634a6767e280e6982,Xozyayushka Torqovaya,xozyayushka-torqovaya,S. Vurgun 43,Baku,baku,AZE,40.3730973,49.84206524,,,2,True,True,0.0,30,25-35,🛍️,"Health,sağlam,cosmetics",2026-02-10T20:09:40.617459
63e265b134c68142cd62b42a,PetMall Zoo,zoopetmall,"Khatai district, Rahib Mammadov street. 10",Baku,baku,AZE,40.37366779,49.94545488,9.4,89,2,True,True,0.0,60,55-65,Balaca dostlarımızı düşünərək,"pet food,pet supply,pişik yeməyi",2026-02-10T20:09:41.374209
6690ea616aade735866cd7ac,Green Shop Fruits & Vegetables 🫐 🥑,watermelon-melon-space,Nizami metro ,Baku,baku,AZE,40.37921985070318,49.832191827008046,8.6,40,0,True,True,0.0,40,35-45,Online bazar Fresh Online Delivery! 🍎 🍐,"meyvə,toyuq,kofe",2026-02-10T20:09:42.736541
61670bc0dfdf57bb24ce6ac9,KOREiKO🇰🇷,koreiko,Bu virtual məkandır ,Baku,baku,AZE,40.4008748,49.87214085,9.8,46,1,True,True,0.0,40,35-45,Skin first. Makeup second. Smile always. 💯 Koreya kosmetikası...təkcə o yox,"cosmetics,koreyalı,lipstick",2026-02-10T20:09:43.488977
68aee74c84e4bbcb16dd4c6b,Takma Takma Azərbaycan,takma-takma-azerbaycan,"28 Mall, 4th floor",Baku,baku,AZE,40.3790625,49.8467654,7.8,19,2,True,True,0.0,35,30-40,💍💎✨,nail polish ,2026-02-10T20:09:44.540425
67c6b40d7d630448f8178079,Four Season Flowers,four-season-flowers,"Nəsimi rayonu, Vagif prospekti 5",Baku,baku,AZE,40.3916403,49.8393722,,,2,True,True,0.0,40,35-45,4 mövsüm sizinlə 🍀,"çiçəklər,buket,gifts",2026-02-10T20:09:45.684246
681dec2b829c8f922258cac0,Premium Bazar,bazar-online-buzovna,Qarabakh str 2,Baku,baku,AZE,40.38548717647018,49.852944708654235,9.4,54,2,True,True,0.0,50,45-55,Delivery best for you! 🍊,meyvə,2026-02-10T20:09:46.911422
